rank,token_id,token,total_abs_shap,mean_abs_shap,total_abs_predicted_class_shap,mean_abs_predicted_class_shap,mean_signed_predicted_class_shap,occurrence_count,normalized_global_importance
414,11896,pemutaran,0.18141373991966248,0.18141373991966248,0.3198222517967224,0.3198222517967224,0.3198222517967224,1,0.0006470364766763237
415,1039,fasilitas,0.1807303223758936,0.0903651611879468,0.12844018638134003,0.06422009319067001,0.06422009319067001,2,0.0006445989761881311
416,2104,dexlite,0.18067803978919983,0.18067803978919983,0.04600340873003006,0.04600340873003006,0.04600340873003006,1,0.000644412503318431
417,1770,pertamax,0.18062542378902435,0.18062542378902435,0.2312348634004593,0.2312348634004593,0.2312348634004593,1,0.0006442248412847537
418,1821,tingkatkan,0.18050014972686768,0.18050014972686768,0.08558351546525955,0.08558351546525955,-0.08558351546525955,1,0.0006437780345112827
419,770,sinyal,0.1801457181572914,0.0900728590786457,0.24832697957754135,0.12416348978877068,-0.12416348978877068,2,0.0006425139066998885
420,663,indeks,0.1800166219472885,0.09000831097364426,0.3171132653951645,0.15855663269758224,0.15855663269758224,2,0.0006420534677226119
421,6737,piring,0.17985372245311737,0.08992686122655869,0.22886843979358673,0.11443421989679337,0.11443421989679337,2,0.0006414724647908189
422,1178,induk,0.17884035408496857,0.08942017704248428,0.2992568537592888,0.1496284268796444,-0.1496284268796444,2,0.0006378581503580058
423,604,misi,0.17861109972000122,0.17861109972000122,0.2713284194469452,0.2713284194469452,0.2713284194469452,1,0.0006370404838646254
424,589,perdamaian,0.17847537994384766,0.08923768997192383,0.1368444859981537,0.06842224299907684,0.019965536892414093,2,0.0006365564210487847
425,1343,kerugian,0.17825573682785034,0.17825573682785034,0.06250350922346115,0.06250350922346115,0.06250350922346115,1,0.000635773034366144
426,2730,red,0.17822688072919846,0.08911344036459923,0.37296780198812485,0.18648390099406242,-0.07887773588299751,2,0.0006356701152134348
427,1447,transportasi,0.17816980183124542,0.17816980183124542,0.1771906018257141,0.1771906018257141,-0.1771906018257141,1,0.0006354665356552357
428,2480,login,0.17804878950119019,0.05934959650039673,0.13583393394947052,0.04527797798315684,0.04527797798315684,3,0.0006350349289218757
429,1098,sepekan,0.17748365923762321,0.08874182961881161,0.31682080775499344,0.15841040387749672,0.07038233801722527,2,0.0006330193159106261
430,774,mengeklaim,0.17739588022232056,0.17739588022232056,0.234914630651474,0.234914630651474,-0.234914630651474,1,0.000632706240259285
431,1261,penentu,0.1771588772535324,0.1771588772535324,0.3570585548877716,0.3570585548877716,0.3570585548877716,1,0.0006318609373293393
432,110,milan,0.17700707912445068,0.04425176978111267,0.3462742045521736,0.0865685511380434,0.0865685511380434,4,0.0006313195289076256
433,1437,bekerja,0.17686212807893753,0.08843106403946877,0.15672520082443953,0.07836260041221976,0.07836260041221976,2,0.0006308025415293766
434,1317,bangkit,0.1761569380760193,0.1761569380760193,0.33959028124809265,0.33959028124809265,0.33959028124809265,1,0.00062828738664046
435,4631,fleksibel,0.17599588632583618,0.17599588632583618,0.241184264421463,0.241184264421463,0.241184264421463,1,0.0006277129739358481
436,1280,bergulir,0.1756712794303894,0.1756712794303894,0.3613945245742798,0.3613945245742798,0.3613945245742798,1,0.0006265552198317338
437,1593,nassr,0.17556776851415634,0.08778388425707817,0.35705919563770294,0.17852959781885147,-0.17852959781885147,2,0.0006261860342421161
438,627,dorong,0.17529122531414032,0.17529122531414032,0.33670786023139954,0.33670786023139954,0.33670786023139954,1,0.0006251997057651969
439,2259,membatasi,0.17416013777256012,0.08708006888628006,0.20302333682775497,0.10151166841387749,-0.01979776844382286,2,0.0006211655300845643
440,11095,simone,0.17356330156326294,0.08678165078163147,0.3481551557779312,0.1740775778889656,-0.04939237982034683,2,0.0006190368335581186
441,1174,lenovo,0.1733864527195692,0.0866932263597846,0.24316029716283083,0.12158014858141541,0.12158014858141541,2,0.0006184060783971338
442,238,buka,0.17305273562669754,0.08652636781334877,0.18741177022457123,0.09370588511228561,0.008945390582084656,2,0.0006172158315499327
443,575,inflasi,0.17268384993076324,0.08634192496538162,0.30710194259881973,0.15355097129940987,0.15355097129940987,2,0.0006159001511549454
444,2229,puji,0.1721133291721344,0.1721133291721344,0.34452563524246216,0.34452563524246216,-0.34452563524246216,1,0.0006138653122188351
445,2997,favorit,0.1719519617035985,0.05731732056786617,0.18458669260144234,0.06152889753381411,0.06152889753381411,3,0.0006132897734623005
446,279,melalui,0.17172862589359283,0.17172862589359283,0.11311386525630951,0.11311386525630951,-0.11311386525630951,1,0.0006124932162903592
447,561,tecno,0.17155921459197998,0.17155921459197998,0.2817907929420471,0.2817907929420471,0.2817907929420471,1,0.0006118889881224527
448,326,menilai,0.170733742415905,0.0853668712079525,0.2763177752494812,0.1381588876247406,-0.1381588876247406,2,0.0006089448307028525
449,136,barcelona,0.17024444788694382,0.08512222394347191,0.34238798171281815,0.17119399085640907,0.17119399085640907,2,0.0006071996960277377
450,148,hanya,0.1699850857257843,0.08499254286289215,0.2970573119819164,0.1485286559909582,-0.1485286559909582,2,0.0006062746460342029
451,6633,seekor,0.16956870257854462,0.16956870257854462,0.12128911912441254,0.12128911912441254,-0.12128911912441254,1,0.0006047895595977694
452,982,id,0.16941019892692566,0.16941019892692566,0.2517412006855011,0.2517412006855011,0.2517412006855011,1,0.0006042242350290279
453,3720,lahadalia,0.1692587286233902,0.0846293643116951,0.2096753790974617,0.10483768954873085,0.02043898031115532,2,0.0006036839958411688
454,6950,mendepak,0.16914717853069305,0.16914717853069305,0.21162167191505432,0.21162167191505432,0.21162167191505432,1,0.0006032861374486146
455,10860,teknisi,0.16888011246919632,0.08444005623459816,0.25569815933704376,0.12784907966852188,0.03185328096151352,2,0.0006023336104594947
456,152,16,0.1687314212322235,0.1687314212322235,0.09461384266614914,0.09461384266614914,0.09461384266614914,1,0.0006018032831859038
457,1413,pembicaraan,0.1680632084608078,0.1680632084608078,0.14144441485404968,0.14144441485404968,-0.14144441485404968,1,0.0005994200125610966
458,428,produksi,0.1679547317326069,0.08397736586630344,0.2572513371706009,0.12862566858530045,0.12862566858530045,2,0.0005990331157359301
459,4263,xpad,0.16780085861682892,0.08390042930841446,0.27719248086214066,0.13859624043107033,0.13859624043107033,2,0.000598484306595386
460,682,performa,0.16773086041212082,0.08386543020606041,0.22940873354673386,0.11470436677336693,-0.11470436677336693,2,0.0005982346485939136
461,574,jet,0.167525015771389,0.0837625078856945,0.10747043136507273,0.053735215682536364,0.053735215682536364,2,0.0005975004760271565
462,656,malut,0.1675107628107071,0.08375538140535355,0.3489738255739212,0.1744869127869606,0.1744869127869606,2,0.0005974496409279743
463,1920,kru,0.1669965796172619,0.08349828980863094,0.10573665425181389,0.052868327125906944,0.011412711814045906,2,0.0005956157374871417
464,2095,hadiah,0.16666017472743988,0.08333008736371994,0.06518108583986759,0.032590542919933796,0.032590542919933796,2,0.000594415904251007
465,877,kontrak,0.1665313057601452,0.05551043525338173,0.3290122374892235,0.10967074582974116,0.10967074582974116,3,0.0005939562757653797
466,3851,atasi,0.16610649228096008,0.16610649228096008,0.2306743562221527,0.2306743562221527,0.2306743562221527,1,0.0005924411214174329
467,5258,diselamatkan,0.16561636328697205,0.16561636328697205,0.1135307028889656,0.1135307028889656,0.1135307028889656,1,0.0005906930105106881
468,5531,stop,0.16530853509902954,0.16530853509902954,0.15894754230976105,0.15894754230976105,-0.15894754230976105,1,0.0005895950999211364
469,1713,mendekati,0.16514034569263458,0.16514034569263458,0.09045515954494476,0.09045515954494476,0.09045515954494476,1,0.0005889952298066883
470,400,ucapan,0.16338860988616943,0.08169430494308472,0.28791167587041855,0.14395583793520927,0.14395583793520927,2,0.0005827474287041648
471,1945,bom,0.16335192322731018,0.08167596161365509,0.21840500086545944,0.10920250043272972,0.10920250043272972,2,0.0005826165808064266
472,132,tanpa,0.1626664362847805,0.08133321814239025,0.3136138617992401,0.15680693089962006,-0.15680693089962006,2,0.0005801716995295264
473,981,komdigi,0.16255826503038406,0.08127913251519203,0.15441985800862312,0.07720992900431156,-0.040334856137633324,2,0.0005797858922177245
474,2187,jd,0.16242152452468872,0.16242152452468872,0.22686505317687988,0.22686505317687988,0.22686505317687988,1,0.0005792981888328363
475,1153,beda,0.16238689422607422,0.16238689422607422,0.140560120344162,0.140560120344162,0.140560120344162,1,0.0005791746752201865
476,1185,digunakan,0.1623137891292572,0.1623137891292572,0.32078900933265686,0.32078900933265686,-0.32078900933265686,1,0.0005789139360705912
477,1684,ambisi,0.16207116842269897,0.16207116842269897,0.12726691365242004,0.12726691365242004,-0.12726691365242004,1,0.0005780485967241356
478,1315,buruk,0.1619148589670658,0.0809574294835329,0.21395833790302277,0.10697916895151138,0.10697916895151138,2,0.0005774910980501715
479,522,klub,0.1611672812141478,0.04029182030353695,0.3273661434650421,0.08184153586626053,-0.0312606543302536,4,0.0005748247615560125
480,781,jogja,0.16114534437656403,0.08057267218828201,0.26765885204076767,0.13382942602038383,0.13382942602038383,2,0.0005747465208775174
481,2614,lumpuh,0.16055400669574738,0.16055400669574738,0.289308100938797,0.289308100938797,0.289308100938797,1,0.0005726374355916346
482,4903,sampaikan,0.16048232652246952,0.08024116326123476,0.20889249630272388,0.10444624815136194,0.10444624815136194,2,0.0005723817786232826
483,161,asia,0.160336347296834,0.0400840868242085,0.288777157664299,0.07219428941607475,-0.030942097306251526,4,0.0005718611241024895
484,10312,354,0.15990415960550308,0.07995207980275154,0.07536860182881355,0.037684300914406776,0.004011986777186394,2,0.0005703196686361866
485,3289,urusan,0.1596006155014038,0.1596006155014038,0.2303110510110855,0.2303110510110855,-0.2303110510110855,1,0.0005692370378072359
486,2030,balas,0.15954197943210602,0.15954197943210602,0.2166995406150818,0.2166995406150818,-0.2166995406150818,1,0.000569027904388227
487,130,siap,0.15947784390300512,0.026579640650500853,0.27372984401881695,0.04562164066980282,-0.02323561441153288,6,0.0005687991564069683
488,204,jakarta,0.15922167152166367,0.07961083576083183,0.32684525847435,0.163422629237175,0.019971415400505066,2,0.0005678854831917071
489,1773,penipuan,0.159144327044487,0.159144327044487,0.06313145160675049,0.06313145160675049,0.06313145160675049,1,0.0005676096237224908
490,355,lengkap,0.15912777185440063,0.15912777185440063,0.2974148392677307,0.2974148392677307,0.2974148392677307,1,0.0005675505774128291
491,3647,penasihat,0.15842534601688385,0.15842534601688385,0.2974795699119568,0.2974795699119568,-0.2974795699119568,1,0.0005650452812911873
492,290,lebanon,0.1583692580461502,0.1583692580461502,0.28240567445755005,0.28240567445755005,0.28240567445755005,1,0.000564845236008049
493,971,bantu,0.15801330283284187,0.052671100944280624,0.158446392044425,0.052815464014808335,0.047254409020145736,3,0.0005635756739165801
494,3600,smart,0.15795012563467026,0.07897506281733513,0.06517635099589825,0.03258817549794912,-0.03258817549794912,2,0.000563350343951334
495,6604,setujui,0.15767426788806915,0.15767426788806915,0.2069450318813324,0.2069450318813324,0.2069450318813324,1,0.0005623664602361111
496,3480,dony,0.15733747091144323,0.07866873545572162,0.30312681198120117,0.15156340599060059,0.15156340599060059,2,0.0005611652285697126
497,98,super,0.15710005350410938,0.03142001070082188,0.27303196862339973,0.054606393724679944,0.02801451086997986,5,0.000560318447489013
498,295,membawa,0.156981959939003,0.0784909799695015,0.29852059483528137,0.14926029741764069,-0.08991345763206482,2,0.0005598972509229844
499,783,duel,0.15642176568508148,0.07821088284254074,0.22508686780929565,0.11254343390464783,-0.11254343390464783,2,0.0005578992428532968
500,1653,menyentuh,0.15627331845462322,0.07813665922731161,0.15064615616574883,0.07532307808287442,0.07532307808287442,2,0.0005573697858617226
501,1004,tolak,0.15626934170722961,0.15626934170722961,0.21652431786060333,0.21652431786060333,0.21652431786060333,1,0.0005573556022578604
502,4656,disita,0.15619934350252151,0.07809967175126076,0.08410314098000526,0.04205157049000263,0.04205157049000263,2,0.0005571059442563878
503,1156,anggota,0.15605369210243225,0.15605369210243225,0.1841246783733368,0.1841246783733368,0.1841246783733368,1,0.0005565864589694494
504,2368,kehabisan,0.15587078407406807,0.07793539203703403,0.20628546923398972,0.10314273461699486,-8.65347683429718e-05,2,0.0005559340929122755
505,849,diskon,0.15571318566799164,0.15571318566799164,0.04662589356303215,0.04662589356303215,0.04662589356303215,1,0.0005553719970233828
506,3488,dipimpin,0.15543189644813538,0.15543189644813538,0.14915800094604492,0.14915800094604492,0.14915800094604492,1,0.0005543687412290673
507,1567,bakar,0.15540549159049988,0.15540549159049988,0.11209584772586823,0.11209584772586823,-0.11209584772586823,1,0.0005542745647567716
508,362,melonjak,0.15459324419498444,0.15459324419498444,0.3044097423553467,0.3044097423553467,0.3044097423553467,1,0.0005513775752938094
509,4999,normalisasi,0.15453960746526718,0.07726980373263359,0.0038814502768218517,0.0019407251384109259,0.0019407251384109259,2,0.0005511862726910845
510,714,main,0.15439527481794357,0.07719763740897179,0.3151201829314232,0.1575600914657116,0.1575600914657116,2,0.0005506714909130616
511,1064,bangun,0.15414610505104065,0.07707305252552032,0.1531488448381424,0.0765744224190712,0.0765744224190712,2,0.0005497827934630089
512,1847,lanjut,0.15405026078224182,0.15405026078224182,0.1549697369337082,0.1549697369337082,0.1549697369337082,1,0.0005494409520014929
513,5802,misbakhun,0.15388233959674835,0.15388233959674835,0.3072473704814911,0.3072473704814911,-0.3072473704814911,1,0.0005488420385329259
514,510,sektor,0.15380483493208885,0.07690241746604443,0.17611942440271378,0.08805971220135689,0.011557545512914658,2,0.0005485656077335307
515,2443,profesional,0.15300431847572327,0.15300431847572327,0.08154771476984024,0.08154771476984024,-0.08154771476984024,1,0.0005457104582411186
516,266,teheran,0.15269862115383148,0.15269862115383148,0.29288250207901,0.29288250207901,0.29288250207901,1,0.0005446201476716223
517,2220,solid,0.15261223912239075,0.15261223912239075,0.17991052567958832,0.17991052567958832,0.17991052567958832,1,0.0005443120545509121
518,334,tiket,0.1523754452355206,0.03809386130888015,0.20448140311054885,0.05112035077763721,-0.023067394096869975,4,0.0005434674973397174
519,2255,menciptakan,0.15203014016151428,0.15203014016151428,0.20456193387508392,0.20456193387508392,0.20456193387508392,1,0.000542235920400934
520,1441,alex,0.15146913193166256,0.05048971064388752,0.2678859382867813,0.08929531276226044,-0.08929531276226044,3,0.0005402350091767322
521,49,2025,0.15146780759096146,0.05048926919698715,0.13559462316334248,0.04519820772111416,-0.024564799542228382,3,0.0005402302857376943
522,2547,vladimir,0.15143132209777832,0.15143132209777832,0.208609476685524,0.208609476685524,0.208609476685524,1,0.0005401001553243668
523,83,samsung,0.1511826142668724,0.0755913071334362,0.29932207614183426,0.14966103807091713,0.14966103807091713,2,0.0005392131054311095
524,436,operasi,0.15107470750808716,0.15107470750808716,0.04905990883708,0.04905990883708,0.04905990883708,1,0.0005388282414784403
525,2182,karakter,0.15100976824760437,0.15100976824760437,0.06370365619659424,0.06370365619659424,0.06370365619659424,1,0.0005385966268812253
526,336,langkah,0.1506100371479988,0.0753050185739994,0.2882727086544037,0.14413635432720184,-0.04230572283267975,2,0.0005371709322099106
527,418,akun,0.15018580853939056,0.15018580853939056,0.2962226867675781,0.2962226867675781,0.2962226867675781,1,0.0005356578638814547
528,3324,sebabnya,0.14975672960281372,0.14975672960281372,0.1530207395553589,0.1530207395553589,0.1530207395553589,1,0.0005341274962066488
529,1170,menjelang,0.1496620625257492,0.1496620625257492,0.2134857177734375,0.2134857177734375,-0.2134857177734375,1,0.000533789853357611
530,1120,acara,0.14933492243289948,0.14933492243289948,0.0,0.0,0.0,1,0.0005326230642646195
531,1190,bidik,0.14917077124118805,0.14917077124118805,0.2867603898048401,0.2867603898048401,-0.2867603898048401,1,0.0005320375969853814
532,1974,pidato,0.14892672933638096,0.049642243112126984,0.16883808374404907,0.05627936124801636,-0.05627936124801636,3,0.0005311671887444307
533,659,akhirnya,0.14875579997897148,0.07437789998948574,0.13303762426949106,0.06651881213474553,0.06651881213474553,2,0.0005305575462265721
534,671,oppo,0.14823275804519653,0.14823275804519653,0.29137030243873596,0.29137030243873596,0.29137030243873596,1,0.0005286920468981663
535,397,simak,0.14792391657829285,0.14792391657829285,0.26774153113365173,0.26774153113365173,0.26774153113365173,1,0.0005275905223130638
536,1443,zuckerberg,0.14755747467279434,0.07377873733639717,0.2517101839184761,0.12585509195923805,0.12585509195923805,2,0.0005262835580249932
537,11715,pertunjukan,0.1475410759449005,0.1475410759449005,0.08293233066797256,0.08293233066797256,0.08293233066797256,1,0.0005262250697587621
538,10955,sundar,0.14705313742160797,0.14705313742160797,0.07067209482192993,0.07067209482192993,-0.07067209482192993,1,0.0005244847714600463
539,1829,puasa,0.14673084020614624,0.14673084020614624,0.2985823154449463,0.2985823154449463,-0.2985823154449463,1,0.0005233352551399082
540,324,jepang,0.14653509855270386,0.14653509855270386,0.13471461832523346,0.13471461832523346,0.13471461832523346,1,0.0005226371162346729
541,666,usia,0.1464538797736168,0.0732269398868084,0.10209095478057861,0.05104547739028931,-0.05104547739028931,2,0.0005223474385471741
542,11221,seimbang,0.14628815650939941,0.14628815650939941,0.08357220888137817,0.08357220888137817,0.08357220888137817,1,0.0005217563642601328
543,975,vietnam,0.14597876369953156,0.07298938184976578,0.3833078444004059,0.19165392220020294,-0.19165392220020294,2,0.0005206528732362746
544,2661,berdampak,0.1458660215139389,0.1458660215139389,0.06032739579677582,0.06032739579677582,0.06032739579677582,1,0.0005202507630842488
545,391,mengalami,0.14586322754621506,0.07293161377310753,0.11013890244066715,0.055069451220333576,0.029859530739486217,2,0.0005202407980229873
546,1712,menggantikan,0.1458384394645691,0.1458384394645691,0.15025673806667328,0.15025673806667328,0.15025673806667328,1,0.0005201523879994749
547,2175,melewati,0.14583446830511093,0.07291723415255547,0.22128447890281677,0.11064223945140839,0.11064223945140839,2,0.0005201382243257351
548,794,menit,0.14562374353408813,0.14562374353408813,0.2959159314632416,0.2959159314632416,-0.2959159314632416,1,0.0005193866461186413
549,287,bos,0.14554917067289352,0.07277458533644676,0.20247867330908775,0.10123933665454388,0.04613200016319752,2,0.0005191206719901965
550,4443,mq,0.14552584290504456,0.14552584290504456,0.15660957992076874,0.15660957992076874,0.15660957992076874,1,0.0005190374703720368
551,151,rilis,0.1452731192111969,0.07263655960559845,0.11005189549177885,0.055025947745889425,0.055025947745889425,2,0.0005181360973640594
552,6973,memandang,0.1451893150806427,0.1451893150806427,0.1774509847164154,0.1774509847164154,0.1774509847164154,1,0.0005178371986732065
553,360,jalur,0.14498384296894073,0.14498384296894073,0.03536178916692734,0.03536178916692734,0.03536178916692734,1,0.0005171043547812843
554,393,investasi,0.1447482705116272,0.1447482705116272,0.27396267652511597,0.27396267652511597,0.27396267652511597,1,0.0005162641539627045
555,6678,reksa,0.1437631994485855,0.07188159972429276,0.1274256706237793,0.06371283531188965,0.06371283531188965,2,0.0005127507656703483
556,127,bagi,0.14356951415538788,0.07178475707769394,0.2522808760404587,0.12614043802022934,-4.3429434299468994e-05,2,0.0005120599610502015
557,5002,nikmati,0.14330044388771057,0.14330044388771057,0.06389632821083069,0.06389632821083069,0.06389632821083069,1,0.0005111002857904699
558,1368,menggelar,0.14277055859565735,0.14277055859565735,0.06587761640548706,0.06587761640548706,0.06587761640548706,1,0.0005092103787053475
559,1643,perhatian,0.14212540537118912,0.07106270268559456,0.14675290510058403,0.07337645255029202,-0.02939458377659321,2,0.0005069093530528189
560,195,juga,0.1420571655035019,0.0473523885011673,0.15163944801315665,0.05054648267105222,0.048350865176568426,3,0.000506665966396567
561,8607,muat,0.14194832742214203,0.07097416371107101,0.06540152616798878,0.03270076308399439,-0.006514302454888821,2,0.0005062777807568107
562,6433,vakum,0.141698956489563,0.141698956489563,0.138702392578125,0.138702392578125,-0.138702392578125,1,0.0005053883658223472
563,916,ancam,0.14132602885365486,0.07066301442682743,0.14634399116039276,0.07317199558019638,0.07317199558019638,2,0.0005040582693054015
564,750,tukar,0.1412838101387024,0.1412838101387024,0.2723839282989502,0.2723839282989502,0.2723839282989502,1,0.0005039076905863655
565,862,mendapat,0.14104130119085312,0.07052065059542656,0.13114386051893234,0.06557193025946617,-0.06557193025946617,2,0.0005030427498423603
566,4189,cuci,0.14048708975315094,0.07024354487657547,0.054861873388290405,0.027430936694145203,-0.027430936694145203,2,0.0005010660802905206
567,1531,psbs,0.1398397758603096,0.0699198879301548,0.060318537056446075,0.030159268528223038,0.030159268528223038,2,0.0004987573483239498
568,1198,percaya,0.13977861404418945,0.13977861404418945,0.27671635150909424,0.27671635150909424,-0.27671635150909424,1,0.0004985392064895605
569,9255,ipc,0.13938317820429802,0.06969158910214901,0.04029186500702053,0.020145932503510267,-0.01910079427761957,2,0.0004971288314390918
570,2357,mate,0.13908495008945465,0.046361650029818215,0.14963141083717346,0.04987713694572449,0.04987713694572449,3,0.0004960651608000348
571,506,kai,0.138669703155756,0.069334851577878,0.16146347671747208,0.08073173835873604,0.08073173835873604,2,0.0004945841268218477
572,390,menguat,0.1385417878627777,0.1385417878627777,0.1926824450492859,0.1926824450492859,0.1926824450492859,1,0.0004941278997437976
573,3596,starlink,0.1379374824464321,0.06896874122321606,0.2703146990388632,0.1351573495194316,0.1351573495194316,2,0.0004919725632869128
574,181,salah,0.13785759173333645,0.06892879586666822,0.2809472605586052,0.1404736302793026,-0.11108926311135292,2,0.0004916876223252003
575,469,alasan,0.13773459196090698,0.13773459196090698,0.23545745015144348,0.23545745015144348,0.23545745015144348,1,0.0004912489271115963
576,327,lawan,0.13755810260772705,0.13755810260772705,0.1538771688938141,0.1538771688938141,0.1538771688938141,1,0.0004906194541218271
577,822,sekaligus,0.1375013142824173,0.1375013142824173,0.038780152797698975,0.038780152797698975,0.038780152797698975,1,0.0004904169109299992
578,6531,teaser,0.13741354644298553,0.13741354644298553,0.034695785492658615,0.034695785492658615,0.034695785492658615,1,0.0004901038751389033
579,1414,on,0.1374071747995913,0.04580239159986377,0.08243623282760382,0.02747874427586794,-0.01748673648883899,3,0.0004900811498166963
580,146,pemain,0.13732255436480045,0.045774184788266815,0.2773780934512615,0.09245936448375384,0.09245936448375384,3,0.0004897793396671115
581,233,negosiasi,0.13715549558401108,0.06857774779200554,0.17780134081840515,0.08890067040920258,0.08890067040920258,2,0.0004891835020807872
582,5759,oled,0.13712236285209656,0.13712236285209656,0.17793339490890503,0.17793339490890503,-0.17793339490890503,1,0.0004890653297409737
583,2130,17e,0.13590418547391891,0.06795209273695946,0.1959843412041664,0.0979921706020832,0.0979921706020832,2,0.00048472053645744445
584,194,kerja,0.13509640097618103,0.13509640097618103,0.2042960524559021,0.2042960524559021,0.2042960524559021,1,0.000481839464519004
585,595,asal,0.1347984280437231,0.06739921402186155,0.06149760261178017,0.030748801305890083,0.005958395078778267,2,0.00048077670402220884
586,3205,hilal,0.13444052636623383,0.044813508788744606,0.2833346202969551,0.09444487343231837,-0.09444487343231837,3,0.00047950019960472777
587,915,bernardo,0.13413232052698731,0.04471077350899577,0.228245354257524,0.076081784752508,0.07025181036442518,3,0.00047840094207106225
588,1644,pendidikan,0.1337190940976143,0.06685954704880714,0.19172509014606476,0.09586254507303238,-0.09586254507303238,2,0.0004769271144930107
589,588,psim,0.13369253277778625,0.06684626638889313,0.26541430223733187,0.13270715111866593,0.12466946011409163,2,0.00047683237997728434
590,1517,bruno,0.1336551085114479,0.06682755425572395,0.261128306388855,0.1305641531944275,0.004252627491950989,2,0.00047669890130337304
591,3140,mewajibkan,0.13347549736499786,0.13347549736499786,0.2041114717721939,0.2041114717721939,0.2041114717721939,1,0.00047605829401848774
592,7932,spill,0.13337397575378418,0.13337397575378418,0.09088174998760223,0.09088174998760223,-0.09088174998760223,1,0.0004756962035524883
593,1297,mendatang,0.13315244019031525,0.13315244019031525,0.2815529704093933,0.2815529704093933,0.2815529704093933,1,0.0004749060672016864
594,833,bebas,0.13295581936836243,0.13295581936836243,0.2661948502063751,0.2661948502063751,-0.2661948502063751,1,0.00047420479262384084
595,318,mengatakan,0.13253946602344513,0.06626973301172256,0.17930128425359726,0.08965064212679863,0.062682393938303,2,0.0004727198124813941
596,4229,au,0.13231128454208374,0.13231128454208374,0.16573382914066315,0.16573382914066315,-0.16573382914066315,1,0.0004719059725715381
597,2478,manufaktur,0.13150599598884583,0.13150599598884583,0.1373407244682312,0.1373407244682312,0.1373407244682312,1,0.0004690338027544913
598,1167,pengamat,0.1312326341867447,0.1312326341867447,0.27115076780319214,0.27115076780319214,-0.27115076780319214,1,0.00046805882116066197
599,2915,peluncuran,0.1311715841293335,0.1311715841293335,0.1340283453464508,0.1340283453464508,0.1340283453464508,1,0.00046784107792872314
600,789,tambah,0.13104668259620667,0.13104668259620667,0.014989080838859081,0.014989080838859081,-0.014989080838859081,1,0.00046739559983008714
601,7292,ducati,0.13064832985401154,0.06532416492700577,0.25978831946849823,0.12989415973424911,-0.12989415973424911,2,0.0004659748212556614
602,11681,pichai,0.13034571707248688,0.13034571707248688,0.08701757341623306,0.08701757341623306,0.08701757341623306,1,0.000464895512113798
603,92,17,0.12934359908103943,0.12934359908103943,0.14591757953166962,0.14591757953166962,0.14591757953166962,1,0.000461321323660998
604,2793,kebuntuan,0.12843939661979675,0.12843939661979675,0.06612953543663025,0.06612953543663025,-0.06612953543663025,1,0.00045809636410179587
605,7103,kemerdekaan,0.12811322510242462,0.12811322510242462,0.12457649409770966,0.12457649409770966,0.12457649409770966,1,0.0004569330295633751
606,4769,abadi,0.1277768760919571,0.06388843804597855,0.09035257995128632,0.04517628997564316,0.01383945718407631,2,0.00045573339562846553
607,1668,kanada,0.12748631089925766,0.06374315544962883,0.22389629622921348,0.11194814811460674,0.11194814811460674,2,0.00045469705583076183
608,8757,mengangkut,0.12721720337867737,0.12721720337867737,0.12690749764442444,0.12690749764442444,-0.12690749764442444,1,0.00045373724770354676
609,732,arah,0.1271265111863613,0.06356325559318066,0.16644149273633957,0.08322074636816978,0.08322074636816978,2,0.0004534137818149971
610,420,minta,0.1270197480916977,0.1270197480916977,0.0637296587228775,0.0637296587228775,-0.0637296587228775,1,0.00045303299689407106
611,1312,dibuat,0.1268094927072525,0.1268094927072525,0.19239948689937592,0.19239948689937592,0.19239948689937592,1,0.0004522830928172691
612,375,malaysia,0.12680194713175297,0.06340097356587648,0.05643572844564915,0.028217864222824574,0.004611155949532986,2,0.00045225618050848875
613,1129,sebagian,0.12674158811569214,0.12674158811569214,0.09903216361999512,0.09903216361999512,0.09903216361999512,1,0.00045204090196836855
614,460,pelemahan,0.1259385347366333,0.06296926736831665,0.2371923178434372,0.1185961589217186,0.1185961589217186,2,0.000449176704200331
615,5900,mainan,0.12553678173571825,0.06276839086785913,0.08483587624505162,0.04241793812252581,0.04241793812252581,2,0.00044774379814635
616,442,berpotensi,0.1249755248427391,0.1249755248427391,0.26118549704551697,0.26118549704551697,-0.26118549704551697,1,0.00044574200003169595
617,5938,la,0.12434366717934608,0.06217183358967304,0.2893204241991043,0.14466021209955215,-0.14466021209955215,2,0.00044348839478402396
618,1657,menemukan,0.12394115328788757,0.12394115328788757,0.24784541130065918,0.24784541130065918,-0.24784541130065918,1,0.0004420527749116927
619,8879,mandatori,0.12384648621082306,0.06192324310541153,0.13577700033783913,0.06788850016891956,-0.019850095734000206,2,0.000441715132062655
620,557,dekat,0.12356381490826607,0.061781907454133034,0.23762557841837406,0.11881278920918703,-0.09880812000483274,2,0.00044070694688470223
621,3549,wikimedia,0.12350316345691681,0.12350316345691681,0.19059176743030548,0.19059176743030548,0.19059176743030548,1,0.0004404906253348366
622,1757,surat,0.12323226407170296,0.06161613203585148,0.11428056843578815,0.05714028421789408,0.05714028421789408,2,0.00043952442628166584
623,1502,melancarkan,0.12311870604753494,0.12311870604753494,0.20983974635601044,0.20983974635601044,-0.20983974635601044,1,0.0004391194063317517
624,554,jatuh,0.12282772362232208,0.06141386181116104,0.082640141248703,0.0413200706243515,0.0413200706243515,2,0.00043808157841823296
